#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:SimTree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:SimTree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:SimTree" name="popSize" spec="beast.core.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:SimTree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:SimTree" spec="beast.evolution.tree.Tree">
#                    <taxonset id="TaxonSet.SimTree" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:SimTree" name="distribution">
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#            <parameter id="gammaShape.s:SimTree" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#        </prior>
#        <prior id="PopSizePrior.t:SimTree" name="distribution" x="@popSize.t:SimTree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean" spec="beast.core.parameter.RealParameter">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@SimTree" id="treeLikelihood.SimTree" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:SimTree">
#            <branchRateModel id="StrictClock.c:SimTree" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:SimTree" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SimTree" shape="@gammaShape.s:SimTree" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:SimTree" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SimTree" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:SimTree" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	popSize	CoalescentConstant
102000	-18679.096740966073	-18626.123586726488	-52.973154239585504	-18626.123586726488	2.396744299630547	10.583394617172631	1.9832886202530724	-37.488456731016086
103000	-18678.626794647244	-18623.709015495915	-54.91777915132988	-18623.709015495915	3.2008979577643184	10.583394617172631	1.7641467668582587	-40.097147865168985
104000	-18679.55793155603	-18625.00421178857	-54.553719767459555	-18625.00421178857	3.5759012668062056	10.583394617172631	1.615122121504759	-40.18467831570321
105000	-18675.189494987226	-18623.094422703136	-52.09507228408927	-18623.094422703136	1.8307839553868883	10.583394617172631	1.8873888327036545	-36.90098019233627
106000	-18675.95643553927	-18619.588998248717	-56.36743729055169	-18619.588998248717	2.3613025452660557	10.583394617172631	3.0435081591799134	-37.669953300385785
107000	-18674.412963117047	-18621.902904208637	-52.510058908409476	-18621.902904208637	2.538175791871525	9.229585190076568	2.2749349424951184	-37.49539409286931
108000	-18677.103563377983	-18624.621897462817	-52.48166591516626	-18624.621897462817	2.527653985397136	9.229585190076568	1.8591868381139973	-38.72684384017494
109000	-18677.972821090025	-18624.534368040488	-53.4384530495382	-18624.534368040488	3.4323407662359293	9.229585190076568	1.7555934936523792	-39.99755020018815
110000	-18678.115198465603	-18626.003558102246	-52.11164036335789	-18626.003558102246	2.244438556247798	9.229585190076568	1.8580138075511363	-38.36037292643586
111000	-18677.836802089492	-18623.4540261616	-54.382775927895565	-18623.4540261616	4.814160209381766	9.382595966006894	1.9730536269713954	-40.129892201648474
112000	-18678.197284642993	-18625.42915086939	-52.76813377360288	-18625.42915086939	2.7281822602703114	9.382595966006894	1.9833159221780323	-38.48415218309325
113000	-18684.81446551445	-18632.312442521983	-52.50202299246631	-18632.312442521983	1.9385612519004942	9.382595966006894	2.159297695435587	-37.68476330117621
114000	-18679.392958659242	-18624.09080065726	-55.30215800198166	-18624.09080065726	2.9604173112047483	12.636431754775401	2.3113208088368125	-36.770386420707226
115000	-18678.940129731895	-18624.242552828546	-54.697576903348	-18624.242552828546	4.219940895676141	10.256187498666046	2.5003147622424224	-37.973340628468954
116000	-18681.89525346986	-18628.05735651991	-53.837896949951556	-18628.05735651991	2.648855208484785	10.256187498666046	2.0265049681109337	-38.54944793001641
117000	-18677.008976305267	-18624.30946861913	-52.699507686137444	-18624.30946861913	1.970312451207693	10.256187498666046	2.205256783115027	-36.86938649952323
118000	-18676.587628927507	-18621.136266400303	-55.45136252720544	-18621.136266400303	1.9951536064681918	10.256187498666046	2.984730179433888	-37.25920074568559
119000	-18672.522026030714	-18619.38422461547	-53.137801415243786	-18619.38422461547	1.9641398570147284	10.256187498666046	1.8624625404014852	-38.34645066109485
120000	-18674.01772119626	-18621.69512125252	-52.32259994373889	-18621.69512125252	2.1202473093780356	10.256187498666046	1.7715064398595972	-37.80687373668658
121000	-18678.361652836407	-18625.15871700641	-53.202935830000165	-18625.15871700641	2.028431223559869	10.256187498666046	2.205511022807575	-37.3720442200752
122000	-18675.23642530196	-18621.991338715892	-53.245086586067714	-18621.991338715892	1.945402725444079	10.256187498666046	1.7120341658310594	-38.9095793912231
123000	-18680.132206389742	-18626.236302048157	-53.89590434158356	-18626.236302048157	1.8275083661812672	10.256187498666046	2.4664905735083944	-37.27416560832278
124000	-18680.190166309843	-18625.20129012259	-54.98887618725334	-18625.20129012259	2.1808418124134294	10.256187498666046	2.3809034369012196	-38.62649241340824
125000	-18679.21773260332	-18625.583203804756	-53.63452879856384	-18625.583203804756	2.9090084076323146	10.256187498666046	2.4254748106915565	-37.13708025565712
126000	-18680.16231087605	-18627.853741445208	-52.308569430843015	-18627.853741445208	2.165970033644165	10.160153766828214	1.6984042950029228	-38.110398606709374
127000	-18678.02689140948	-18625.432417069274	-52.59447434020719	-18625.432417069274	2.793457611943443	10.160153766828214	1.6947087536972039	-38.407502126090876
128000	-18680.945817900763	-18628.96599522583	-51.97982267493193	-18628.96599522583	2.6701057852964625	10.160153766828214	2.233370633712002	-36.16054173349805
129000	-18676.306597506806	-18623.29208088898	-53.01451661782468	-18623.29208088898	2.2055556664262976	8.741383110879752	2.538857219063967	-37.688289407030275
130000	-18677.748937616816	-18625.14435306062	-52.604584556196826	-18625.14435306062	1.8222002646779927	8.741383110879752	1.6829608938486533	-39.871982573327614
131000	-18677.692783581275	-18626.48795475841	-51.204828822865196	-18626.48795475841	2.5341433098366535	8.741383110879752	1.946459978609108	-37.673744764964304
132000	-18679.470768662566	-18625.941437518522	-53.529331144045045	-18625.941437518522	2.4481480243958145	8.741383110879752	2.7365215703386725	-37.60412105060002
133000	-18679.206895813433	-18626.281587046607	-52.92530876682607	-18626.281587046607	2.4640711690430672	8.741383110879752	2.503627372941103	-37.70583866549489
134000	-18686.79641011827	-18627.28956601922	-59.50684409905149	-18627.28956601922	6.860590488166652	9.89946136761315	2.3174638401195446	-43.693427658627996
135000	-18691.22491771114	-18631.486530971237	-59.738386739905174	-18631.486530971237	11.129507645050149	7.805404622805113	2.703411534364312	-44.849488576881335
136000	-18681.89426944368	-18630.260406738013	-51.63386270566996	-18630.260406738013	4.064361365346063	7.805404622805113	2.0604976941268185	-38.69318830094156
137000	-18682.110221728475	-18628.690026402463	-53.42019532601214	-18628.690026402463	2.4264344800609625	7.805404622805113	2.8865839434974836	-37.97622925652414
138000	-18679.111798688653	-18627.087784498563	-52.02401419009079	-18627.087784498563	2.4944759422887577	7.805404622805113	2.7533632684275737	-36.983747135966155
139000	-18679.08397340235	-18626.897496395297	-52.18647700705468	-18626.897496395297	2.7990043820172863	7.805404622805113	1.5624917268588006	-40.754911594047535
140000	-18677.854448332615	-18626.719439150747	-51.13500918186697	-18626.719439150747	2.280797175892851	7.805404622805113	1.5637168205103158	-39.699731363855236
141000	-18680.057354147684	-18628.41683736175	-51.640516785933066	-18628.41683736175	4.0278068366772235	8.188713118685856	1.9529503767231615	-38.64243484715318
142000	-18677.681837355773	-18626.8578073962	-50.82402995957031	-18626.8578073962	2.6082263570187645	8.099052658789818	2.3550184725547982	-36.697220311499684
143000	-18682.1415305689	-18629.349201156998	-52.79232941190385	-18629.349201156998	2.1942682090944166	8.099052658789818	1.7020502111003852	-40.64421146521023
144000	-18676.85066206341	-18624.885205594084	-51.96545646932817	-18624.885205594084	2.8210482158059493	8.099052658789818	2.2156877543369657	-38.26086111888734
145000	-18688.781898932582	-18636.26096571713	-52.52093321545248	-18636.26096571713	5.936798047454309	8.099052658789818	2.2562159258989336	-38.69352522391478
146000	-18674.96701560872	-18621.859804799155	-53.10721080956402	-18621.859804799155	2.471206483912778	9.62245127896546	2.3976136587536	-37.327926219503205
147000	-18678.389373941547	-18623.544925153947	-54.844448787600875	-18623.544925153947	3.6497769897650696	9.62245127896546	1.9037098812112818	-40.56184231130466
148000	-18675.854611409213	-18621.229045382654	-54.62556602655818	-18621.229045382654	2.817934931672373	10.629964051974891	1.6192419569305503	-40.19747079022444
149000	-18678.25344485208	-18625.869738625337	-52.383706226741	-18625.869738625337	4.596883892704467	8.23031754917301	2.0509254288981613	-39.04712575997396
150000	-18679.596237743346	-18626.807623857625	-52.788613885719805	-18626.807623857625	2.5865543700162323	8.23031754917301	2.0468345271330186	-39.46443009096835
151000	-18681.756405112155	-18629.2775576253	-52.47884748685486	-18629.2775576253	4.1574078704827295	8.23031754917301	2.3082556634424525	-38.36247843055967
152000	-18684.290089540664	-18629.224166240638	-55.06592330002722	-18629.224166240638	6.235945940257482	8.23031754917301	2.8707054154166856	-39.24516105593133
153000	-18682.809784315432	-18631.47931072036	-51.330473595072846	-18631.47931072036	2.0021694839556097	8.23031754917301	2.032405676758952	-38.050013589333716
154000	-18681.625748807386	-18629.36363443957	-52.262114367815435	-18629.36363443957	3.3802397039385164	8.481778946507294	2.1698074061581254	-38.31382408777483
155000	-18680.472249733037	-18626.967584523234	-53.50466520980096	-18626.967584523234	3.7309452476969933	8.481778946507294	2.0111446721350563	-40.03717109346662
156000	-18678.831991499166	-18625.943288658942	-52.88870284022294	-18625.943288658942	3.081313823672787	8.481778946507294	1.740055637769716	-40.24269064620782
157000	-18677.173607808134	-18624.926355826105	-52.247251982030015	-18624.926355826105	3.350736378285212	8.481778946507294	2.1598781743717606	-38.329050283160214
158000	-18678.212757680376	-18624.84773789595	-53.3650197844241	-18624.84773789595	2.6179027600476723	10.00803938466108	2.103340101566675	-38.09188514074925
159000	-18670.34664943617	-18618.591430432134	-51.755219004036675	-18618.591430432134	1.9690232143449473	10.00803938466108	1.8019411396292375	-37.39541454805103
160000	-18681.083061982034	-18623.495559798816	-57.587502183216515	-18623.495559798816	9.221521215561458	10.00803938466108	2.4768016390103953	-41.18266591092433
161000	-18678.125537450192	-18625.385950166907	-52.739587283285	-18625.385950166907	3.085042902627165	9.654488786562627	2.247918643521493	-37.381886443906126
162000	-18675.906388126907	-18623.636747993492	-52.269640133415045	-18623.636747993492	2.07424981214719	9.654488786562627	1.9432363818231577	-37.835218874940225
163000	-18682.815204478593	-18630.78282893209	-52.0323755465035	-18630.78282893209	2.405898110332113	9.654488786562627	1.7193809403604374	-38.27630411064298
164000	-18675.395296826093	-18622.699072755273	-52.696224070820186	-18622.699072755273	2.389644539052105	9.654488786562627	1.9534485760991722	-38.23085676908471
165000	-18677.545535525718	-18621.17632980863	-56.36920571708763	-18621.17632980863	2.1010193327641655	13.128814823996468	2.4530270904576073	-36.915638091983666
166000	-18681.168969796436	-18624.45204489354	-56.716924902895755	-18624.45204489354	4.626905138422974	13.128814823996468	1.671625980935597	-39.63123942785848
167000	-18675.932895919344	-18619.43867659257	-56.49421932677418	-18619.43867659257	2.5031270304144906	13.128814823996468	2.4513807101038037	-37.04564073304537
168000	-18676.287409157143	-18619.224403638946	-57.063005518198324	-18619.224403638946	2.187005412542574	13.128814823996468	2.710537938904322	-36.82910198871038
169000	-18676.60397575748	-18619.045398672413	-57.558577085067235	-18619.045398672413	2.3604191375784	14.753128728968882	2.0484242072297345	-37.70676489810562
170000	-18679.375474329183	-18625.900899374017	-53.474574955166275	-18625.900899374017	3.456455134586757	9.059184486809293	1.900591640020403	-39.76468448675616
171000	-18677.622766457793	-18625.726632306643	-51.89613415115111	-18625.726632306643	1.8502658197126423	9.059184486809293	2.096645113790504	-37.59214224707402
172000	-18676.707179	-18625.048052393005	-51.65912660699456	-18625.048052393005	1.9543834407385685	9.059184486809293	1.8908452414178787	-37.978770679804214
173000	-18673.955257455822	-18620.85859090177	-53.09666655405226	-18620.85859090177	2.222538528794176	9.221479417635779	2.4337605030885823	-37.60881793339694
174000	-18681.112882888654	-18625.51625282962	-55.59663005903263	-18625.51625282962	3.6494296698228186	9.221479417635779	2.732095254289851	-39.2047367377674
175000	-18686.68727877257	-18627.433145571264	-59.254133201304484	-18627.433145571264	14.811634460641136	9.221479417635779	2.1456721703049433	-44.63927952847837
176000	-18670.80028095991	-18618.171361315643	-52.628919644267924	-18618.171361315643	2.362304393836587	9.221479417635779	2.4898677894283314	-36.971048943795175
177000	-18684.96275480008	-18626.577938176255	-58.384816623823205	-18626.577938176255	10.624179036326039	9.221479417635779	2.7196532109266083	-42.03062646426477
178000	-18682.646165368576	-18630.845854576535	-51.80031079204088	-18630.845854576535	2.3269028549271025	9.221479417635779	2.1100885278691126	-37.29328633871729
179000	-18682.32529712051	-18632.112687054094	-50.21261006641701	-18632.112687054094	2.21247235770138	7.469967811819601	2.1418593416779195	-37.36082202554957
180000	-18675.911016455637	-18623.391546919956	-52.51946953568064	-18623.391546919956	2.4453444528771415	9.194175588787555	2.274434408889045	-37.541731089932746
181000	-18673.704132754472	-18622.65659977651	-51.04753297796047	-18622.65659977651	1.8396373382504574	9.194175588787555	1.9495246349902524	-37.05436960463315
182000	-18675.605039146452	-18624.255165779065	-51.34987336738839	-18624.255165779065	2.0205917771684687	9.194175588787555	1.9500349499388154	-37.35516358512604
183000	-18678.882242582848	-18626.95872974108	-51.92351284176792	-18626.95872974108	2.2049018455159843	9.194175588787555	2.2014331889985064	-37.166990213870136
184000	-18677.633915693226	-18623.597113885677	-54.03680180754819	-18623.597113885677	2.3772649335466296	9.194175588787555	1.3893097687502007	-41.74125924100891
185000	-18685.19564157474	-18627.455727023247	-57.739914551494486	-18627.455727023247	12.153440521507752	9.194175588787555	2.709685559260492	-41.44323322583311
186000	-18674.09948750314	-18621.501512297964	-52.597975205176105	-18621.501512297964	2.719102008228564	9.872281030675573	2.0852471491481275	-37.51542604402782
187000	-18678.012891376122	-18624.823067635134	-53.18982374098633	-18624.823067635134	1.989609240237285	9.872281030675573	2.650635450302157	-36.3939766975531
188000	-18674.31421679727	-18621.52989409199	-52.78432270527962	-18621.52989409199	2.3573488485106435	9.872281030675573	1.8994621700110457	-38.264758329395214
189000	-18676.533455034038	-18624.827040199092	-51.706414834944	-18624.827040199092	1.9250051866571771	8.205467167418078	1.7844442367740705	-39.20220351394429
190000	-18676.013485364943	-18624.473653717076	-51.53983164786597	-18624.473653717076	2.524230236057415	8.205467167418078	1.7782085729491646	-39.054516277850816
191000	-18674.243627313917	-18621.846234677338	-52.39739263657997	-18621.846234677338	2.7227084251857745	8.205467167418078	2.207942679711679	-38.609852700617814
192000	-18678.740827225763	-18626.91177216749	-51.829055058274264	-18626.91177216749	2.365898317909507	8.205467167418078	2.4780952584865257	-37.222870944206505
193000	-18680.428910238323	-18628.97334210752	-51.45556813080272	-18628.97334210752	3.0922391027273846	6.913475784977559	2.511682240031551	-38.03959666722086
194000	-18677.763771290927	-18626.210106079056	-51.55366521187179	-18626.210106079056	3.3457966353538025	6.913475784977559	2.4479204453776773	-38.330911307847124
195000	-18677.219295216353	-18626.624671885475	-50.59462333088002	-18626.624671885475	2.363754143280779	7.111781053192288	1.969873035938519	-38.622192672092616
196000	-18681.075929825605	-18628.648300924877	-52.42762890072669	-18628.648300924877	5.337523544262877	7.111781053192288	2.4050319492082886	-39.136534868394534
197000	-18682.895706828447	-18629.0986971676	-53.797009660846086	-18629.0986971676	3.8027887859758573	7.111781053192288	2.881388460925708	-39.062411047552054
198000	-18685.980567847735	-18633.18151929782	-52.79904854991273	-18633.18151929782	4.716071776266373	7.111781053192288	2.4076281617891	-39.50008720672963
199000	-18675.09649568097	-18624.321092293667	-50.775403387303044	-18624.321092293667	3.2622705665091147	7.111781053192288	2.0048503438225533	-38.69698088644281
200000	-18676.49336993806	-18626.782308626094	-49.71106131196398	-18626.782308626094	1.9851701981126033	7.111781053192288	1.9006990868663656	-37.94824868066795
201000	-18688.039012543686	-18633.517384337447	-54.521628206240806	-18633.517384337447	4.025143557624192	7.111781053192288	2.5077381007963404	-40.91930341152061
202000	-18677.60382986919	-18624.76836364363	-52.83546622555972	-18624.76836364363	2.925629750877478	7.111781053192288	2.544564535239229	-39.12154617495199
203000	-18671.977970529177	-18618.043264760938	-53.9347057682403	-18618.043264760938	2.173857511057141	10.627690394802011	1.9067013132842723	-38.637795230431806
204000	-18676.7267978301	-18618.187981946216	-58.53881588388346	-18618.187981946216	11.03835116559127	10.627690394802011	1.9470758064258942	-43.11955839716096
205000	-18676.793928032435	-18624.431124050876	-52.36280398155774	-18624.431124050876	2.4163938696637475	9.412724867647803	2.222975931201263	-37.32245103782166
206000	-18676.660543833994	-18622.997936772717	-53.66260706127791	-18622.997936772717	1.9664772995675583	9.412724867647803	1.5180681368617672	-40.758338342813026
207000	-18680.33534641105	-18627.358801130824	-52.97654528022582	-18627.358801130824	2.5162735899981947	9.412724867647803	1.911425152001209	-38.88028560679294
208000	-18673.16849430747	-18620.656681803383	-52.51181250408666	-18620.656681803383	2.72421771883922	9.412724867647803	1.9035061281096977	-38.43954987274927
209000	-18680.94915136202	-18622.21603817879	-58.73311318322764	-18622.21603817879	8.398810576681807	12.386374946722945	2.438324107983931	-40.066539927741665
210000	-18684.964176500664	-18634.57792469157	-50.38625180909285	-18634.57792469157	1.993645869915557	7.0461249572493125	2.646697156336723	-36.428495063223565
211000	-18683.617444206116	-18629.675347924673	-53.94209628144261	-18629.675347924673	4.375778502995422	7.0461249572493125	2.594656081582124	-40.142039762102414
212000	-18683.5081458446	-18627.96027844434	-55.547867400260444	-18627.96027844434	7.405846107765438	7.0461249572493125	2.825988694539283	-41.04680296286825
213000	-18683.72231215973	-18632.85369373301	-50.86861842671998	-18632.85369373301	2.25719234331705	7.0461249572493125	2.3110771154194483	-37.927892107872744
214000	-18677.69174957123	-18622.900265410743	-54.79148416048753	-18622.900265410743	2.2515594671902535	10.771178806889795	2.3089922372086495	-38.1320218047598
215000	-18676.829222548564	-18623.151695873934	-53.67752667462835	-18623.151695873934	1.9203780447963736	10.771178806889795	1.888491926902979	-38.292307683463264
216000	-18679.553445865626	-18626.297792030527	-53.25565383509688	-18626.297792030527	2.2619699304434575	10.771178806889795	1.9484611161464345	-37.688710028042536
217000	-18678.51096878945	-18625.056677682158	-53.454291107293045	-18625.056677682158	2.0335636007122866	10.73156259487197	1.664029909314867	-38.788876260230964
218000	-18687.230206383243	-18630.583205947074	-56.64700043616997	-18630.583205947074	6.3195026334800355	10.73156259487197	2.3563680975030676	-39.88359107944668
219000	-18680.510108011393	-18625.86267805575	-54.64742995564126	-18625.86267805575	2.2339084368835795	10.73156259487197	2.76851088937539	-36.63510304778971
220000	-18679.06213533145	-18625.17628656547	-53.88584876597994	-18625.17628656547	3.416663516715882	10.73156259487197	2.0762614369375703	-37.97124747157634
221000	-18678.53315002939	-18624.016421409153	-54.51672862023613	-18624.016421409153	2.4670437148595954	10.837856499289352	1.9746358866711935	-38.80378963434356
222000	-18681.88151736759	-18628.445082300226	-53.43643506736275	-18628.445082300226	2.80863049015221	10.837856499289352	1.8072912111806745	-38.23060115871418
223000	-18680.352221877798	-18626.036891309715	-54.31533056808233	-18626.036891309715	3.3797518341391815	10.932471390044464	2.2504232808808333	-37.672057315041805
224000	-18678.157172948973	-18625.021032414705	-53.13614053427024	-18625.021032414705	5.193374146531795	7.101111788095549	1.9063783967739643	-41.366787138047926
225000	-18683.40142029115	-18632.592703100465	-50.80871719068537	-18632.592703100465	3.055456784569823	7.101111788095549	1.7585191845868775	-39.487422013211805
226000	-18678.960679751242	-18627.385510193977	-51.57516955726543	-18627.385510193977	2.7213075350839584	7.101111788095549	2.0886004923402735	-39.25362799266036
227000	-18677.113148828998	-18626.702600637567	-50.410548191429356	-18626.702600637567	2.093433101167202	7.101111788095549	2.0173045736593056	-38.305054865251456
228000	-18679.81501131037	-18625.367346721105	-54.44766458926551	-18625.367346721105	4.169239337902725	11.445351394738646	2.1165738995800085	-37.697115517290875
229000	-18675.265120368815	-18620.950830634632	-54.31428973418202	-18620.950830634632	3.724998978684132	11.445351394738646	1.5719391696396023	-39.21414893475407
230000	-18674.11017274678	-18621.410248826425	-52.699923920355225	-18621.410248826425	3.0929879742893127	9.006957808825836	2.025959456402622	-38.66235765604305
231000	-18677.109547698838	-18624.677177945658	-52.432369753180296	-18624.677177945658	2.075528986962301	9.006957808825836	1.7552975479317392	-39.214991090295044
232000	-18680.229397142608	-18624.791251655468	-55.43814548713857	-18624.791251655468	1.9779922051611807	12.68001962177963	2.571764903671475	-36.0735615090579
233000	-18677.0584643645	-18621.716000761473	-55.342463603028804	-18621.716000761473	1.9532894480559233	12.68001962177963	1.6114608443111436	-38.88789192604005
234000	-18687.09222527893	-18634.72392214831	-52.368303130620184	-18634.72392214831	3.6331315304140075	7.013868665953593	2.676547337558341	-38.35234758143565
235000	-18683.151115678273	-18631.275763930356	-51.8753517479167	-18631.275763930356	2.2829773239218314	7.156613131914825	2.3727692656301618	-38.63719134467451
236000	-18683.71147657895	-18629.34323896339	-54.368237615559906	-18629.34323896339	3.698277373844894	7.156613131914825	1.3963198875557516	-44.089014721634115
237000	-18679.25413169448	-18628.527245275538	-50.72688641894103	-18628.527245275538	2.973626244108172	7.156613131914825	2.2455687769449315	-37.87418204201772
238000	-18680.435670868053	-18628.74526356943	-51.6904072986218	-18628.74526356943	2.049523322773452	7.156613131914825	1.8555156596477655	-40.01968206502324
239000	-18678.91223382758	-18627.350717037036	-51.5615167905437	-18627.350717037036	2.5973431680699135	7.156613131914825	2.147333339283367	-39.00649555804937
240000	-18681.84314652954	-18628.861536403525	-52.98161012601442	-18628.861536403525	3.182308063301586	7.156613131914825	1.9142603690274784	-41.13287062156824
241000	-18680.69809268148	-18624.385525169095	-56.31256751238648	-18624.385525169095	2.5440668061312603	14.427069865146843	1.7143231212761956	-37.79924172243945
242000	-18684.192662054822	-18625.84368960779	-58.34897244703052	-18625.84368960779	4.225627317201994	14.427069865146843	2.508966277381573	-37.42763709312779
243000	-18681.120381232136	-18627.07842187184	-54.04195936029545	-18627.07842187184	2.0489626868861333	9.066290834985342	2.579649686296574	-38.26721088832696
244000	-18684.98737472261	-18629.036385592368	-55.950989130241766	-18629.036385592368	8.147374166081084	9.066290834985342	2.200711859123822	-41.324537104251306
245000	-18677.34935219185	-18625.895892830133	-51.453459361718686	-18625.895892830133	1.8935057169773404	9.066290834985342	1.9740343157764628	-37.51390898223537
246000	-18676.87960772539	-18622.353055535263	-54.526552190126864	-18622.353055535263	2.1119305071628522	9.745585129121672	1.4583025283805144	-41.47053111467676
247000	-18676.621028632613	-18624.89604972371	-51.724978908904696	-18624.89604972371	1.7490287743554935	9.745585129121672	1.794605807746385	-37.64985698689135
248000	-18680.06070070788	-18624.81745784547	-55.24324286241054	-18624.81745784547	7.8806392099776135	8.802997454853644	2.2325751814411485	-40.783528694378056
249000	-18678.314415228706	-18625.809517378842	-52.50489784986519	-18625.809517378842	2.4765787481955015	9.404621781445913	2.27550674173047	-37.31346371800007
250000	-18676.174504550192	-18622.54507028207	-53.62943426812123	-18622.54507028207	2.9129389968101944	9.404621781445913	1.8353458194622418	-39.7718211128265
251000	-18671.726026602104	-18619.225276526027	-52.500750076078035	-18619.225276526027	3.616858766433757	9.404621781445913	2.09194220814895	-37.86557210658116
252000	-18674.247368377386	-18620.298075206814	-53.94929317057293	-18620.298075206814	2.3114420024487035	9.404621781445913	2.8310835863080492	-37.07429284301818
253000	-18675.75935491167	-18623.969096444405	-51.79025846726308	-18623.969096444405	2.0797312609318315	9.404621781445913	1.8448399896121375	-37.903875099392906
254000	-18676.577923984303	-18622.14788735234	-54.43003663196266	-18622.14788735234	3.4287541665850676	9.404621781445913	2.664881958187487	-38.05867760174294
255000	-18682.86985169481	-18629.709620379766	-53.16023131504261	-18629.709620379766	2.3456409620686762	9.404621781445913	1.6643266164507253	-39.820858168873684
256000	-18675.145913329783	-18622.84312124833	-52.302792081452885	-18622.84312124833	2.27264707264205	9.404621781445913	1.9794491192530939	-38.00850226012527
257000	-18676.88952817077	-18623.029601823328	-53.859926347442325	-18623.029601823328	2.1675944210031486	10.65900583156635	2.6508473245229234	-36.276712460025095
258000	-18673.19382656807	-18620.16667913663	-53.027147431437754	-18620.16667913663	2.133277432327053	10.65900583156635	1.629132772530144	-38.54003824702894
259000	-18674.966947467205	-18621.019643333024	-53.94730413418114	-18621.019643333024	1.909090553099214	10.65900583156635	2.277265883629652	-37.49615521916776
260000	-18675.943600699295	-18621.521268590754	-54.4223321085402	-18621.521268590754	2.124103196098703	10.778078656876664	2.587877747694859	-36.910862295291636
261000	-18679.972842148196	-18622.56902572483	-57.403816423363395	-18622.56902572483	7.4357856587613815	10.778078656876664	1.6993871276217196	-42.58474242851828
262000	-18675.40922881272	-18621.362541285893	-54.04668752682859	-18621.362541285893	2.1459833246466253	10.778078656876664	2.0038579663287024	-38.304974626810804
263000	-18679.856396671345	-18626.85347054547	-53.002926125876805	-18626.85347054547	2.1328771773938557	9.264904238858737	2.5257559930813995	-37.19287847189907
264000	-18672.040628660365	-18619.430483490432	-52.61014516993383	-18619.430483490432	2.582119233143654	9.264904238858737	1.4527109568201952	-40.051749140990054
265000	-18681.04011738287	-18625.594718599095	-55.44539878377265	-18625.594718599095	6.2905508659804275	9.264904238858737	1.9868378842499095	-41.26843630807216
266000	-18681.94945631935	-18625.87702672083	-56.07242959852189	-18625.87702672083	5.808436626028703	9.264904238858737	2.587876125769687	-40.074139118216024
267000	-18677.80472756528	-18622.635047942014	-55.169679623263605	-18622.635047942014	3.572767451967705	11.181015333774038	1.8086216749936983	-39.616655171606034
268000	-18676.988772658795	-18621.537667435627	-55.451105223168305	-18621.537667435627	3.277960574814642	11.181015333774038	2.0272671644424967	-39.235518682271945
269000	-18679.727520555258	-18625.446750229137	-54.28077032612164	-18625.446750229137	3.2442634645384802	11.181015333774038	1.6816161982753617	-39.11261095542872
270000	-18680.225362370777	-18625.64615258859	-54.57920978218523	-18625.64615258859	2.1270895245347354	11.181015333774038	2.4241776506010324	-37.160864192323615
271000	-18673.282160185667	-18620.30385496053	-52.97830522513783	-18620.30385496053	1.8226382970941473	11.181015333774038	2.2069915134066562	-36.21809944495614
272000	-18672.12208638656	-18617.494829336927	-54.627257049634835	-18617.494829336927	2.5272877594980567	11.181015333774038	2.3825063600688545	-37.33518809774951
273000	-18672.808414083305	-18618.499544353086	-54.30886973022032	-18618.499544353086	2.118318304162613	11.181015333774038	2.261526387993798	-37.38340675432002
274000	-18677.883589397294	-18621.351562264354	-56.532027132939724	-18621.351562264354	2.409468202819331	13.342876010458944	1.755216598857018	-38.97897556864779
