#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:SimTree" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:SimTree" spec="beast.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:SimTree" name="popSize">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:SimTree" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:SimTree">
#                    <taxonset id="TaxonSet.SimTree" spec="beast.evolution.alignment.TaxonSet">
#                    </taxonset>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="GammaShapePrior.s:SimTree" name="distribution">
#            <parameter id="gammaShape.s:SimTree" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="PopSizePrior.t:SimTree" name="distribution" x="@popSize.t:SimTree">
#            <Exponential id="Exponential.1" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="mean">0.33</parameter>
#            </Exponential>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@SimTree" id="treeLikelihood.SimTree" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:SimTree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:SimTree" shape="@gammaShape.s:SimTree" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:SimTree" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:SimTree" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:SimTree" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:SimTree" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:SimTree" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	gammaShape	popSize	CoalescentConstant
124	-35575.082437711	-35544.62468197727	-30.45775573372642	-35544.62468197727	1.8381340672637059	1.0	0.3	-29.657327449157123
125	-34002.62194445959	-33960.66529562271	-41.95664883687673	-33960.66529562271	1.5562238622325473	1.0	0.3	-41.15622055230743
126	-37724.4499715854	-37682.588244240025	-41.86172734537667	-37682.588244240025	2.4828088799383905	1.0	0.3	-41.06129906080737
127	-34338.822099101104	-34289.39235053465	-49.429748566455515	-34289.39235053465	1.3967276606171204	1.0	0.3	-48.629320281886216
128	-33304.96738015091	-33237.23560228528	-67.73177786563949	-33237.23560228528	2.211329490700332	1.0	0.3	-66.9313495810702
129	-37330.66824818169	-37301.13106628912	-29.537181892572395	-37301.13106628912	1.5136678961767636	1.0	0.3	-28.7367536080031
130	-40972.166457591025	-40948.20408004957	-23.96237754145605	-40948.20408004957	1.3013182798368117	1.0	0.3	-23.161949256886754
131	-31080.778645280836	-31005.06862921157	-75.71001606926453	-31005.06862921157	2.830905223284543	1.0	0.3	-74.90958778469523
132	-38176.494273027056	-38120.77851448764	-55.715758539415205	-38120.77851448764	2.4188175887567835	1.0	0.3	-54.915330254845905
133	-36413.39237217194	-36389.489380257815	-23.902991914122193	-36389.489380257815	1.385421339447659	1.0	0.3	-23.102563629552897
134	-35219.85527793682	-35161.137066494855	-58.71821144195935	-35161.137066494855	4.131376002562518	1.0	0.3	-57.91778315739005
135	-37317.712268954776	-37283.43747785561	-34.274791099169	-37283.43747785561	0.9888872812999383	1.0	0.3	-33.4743628145997
136	-34749.47438617527	-34708.681963692114	-40.792422483160834	-34708.681963692114	1.567168666208497	1.0	0.3	-39.991994198591534
137	-35082.25093410431	-35047.707440074904	-34.54349402940646	-35047.707440074904	0.7020217341887508	1.0	0.3	-33.74306574483716
138	-40450.576196953756	-40399.895067152494	-50.68112980125892	-40399.895067152494	4.022332625710901	1.0	0.3	-49.88070151668962
139	-34108.84398526343	-34072.30479824214	-36.539187021294694	-34072.30479824214	0.7336227165313021	1.0	0.3	-35.738758736725394
140	-35093.20658608804	-35027.348905045	-65.85768104304067	-35027.348905045	2.350651480918178	1.0	0.3	-65.05725275847138
141	-34428.134992306324	-34396.9457567491	-31.189235557229104	-34396.9457567491	0.7124874307080362	1.0	0.3	-30.388807272659808
142	-34539.16557552239	-34477.007446006646	-62.15812951574657	-34477.007446006646	1.7269397302091702	1.0	0.3	-61.35770123117727
143	-39683.19708277613	-39634.374691690806	-48.822391085323574	-39634.374691690806	3.065450379059274	1.0	0.3	-48.021962800754274
144	-35236.117966055455	-35171.50169057432	-64.61627548113886	-35171.50169057432	2.5511362946902754	1.0	0.3	-63.81584719656957
145	-36707.1276138982	-36679.79994389407	-27.327670004132468	-36679.79994389407	1.1618075968165122	1.0	0.3	-26.527241719563172
146	-40205.48449749292	-40158.33570348433	-47.148794008591246	-40158.33570348433	2.681370166679208	1.0	0.3	-46.348365724021946
147	-38206.852648822016	-38185.68246767692	-21.170181145095412	-38185.68246767692	1.3631676147445668	1.0	0.3	-20.369752860526116
148	-35105.427004259196	-35077.74743722386	-27.67956703534208	-35077.74743722386	0.9498273953252462	1.0	0.3	-26.879138750772785
149	-34290.890525418596	-34242.23480422393	-48.655721194663585	-34242.23480422393	1.2962742387803072	1.0	0.3	-47.855292910094285
150	-38335.86516264999	-38289.27964185903	-46.58552079096089	-38289.27964185903	2.0913465890461294	1.0	0.3	-45.78509250639159
151	-36405.94845626581	-36383.159328425136	-22.78912784067402	-36383.159328425136	0.924257011637167	1.0	0.3	-21.988699556104724
152	-32796.35014807953	-32737.34307597296	-59.007072106572075	-32737.34307597296	2.200256788034076	1.0	0.3	-58.206643822002775
153	-33095.16439344457	-33060.33053982378	-34.83385362078768	-33060.33053982378	1.3482982175066258	1.0	0.3	-34.03342533621838
154	-38314.00297231249	-38274.79025198263	-39.21272032985854	-38274.79025198263	1.330396046986798	1.0	0.3	-38.41229204528924
155	-36695.666488120616	-36647.35277238179	-48.313715738823326	-36647.35277238179	1.3551789111952395	1.0	0.3	-47.513287454254026
156	-41072.251813851915	-41046.56906589057	-25.682747961339896	-41046.56906589057	1.034015646735131	1.0	0.3	-24.8823196767706
157	-35627.096729563935	-35563.75515599835	-63.3415735655863	-35563.75515599835	6.274708300110779	1.0	0.3	-62.541145281017
158	-35915.07653403416	-35886.50441136612	-28.57212266804244	-35886.50441136612	1.1193259639185256	1.0	0.3	-27.771694383473143
159	-35689.39071414133	-35657.540285612406	-31.850428528924024	-35657.540285612406	0.911102471578749	1.0	0.3	-31.050000244354727
160	-36900.1807136715	-36864.87124221516	-35.30947145634437	-36864.87124221516	1.7264749450313657	1.0	0.3	-34.50904317177507
161	-40272.19469307169	-40243.013909893496	-29.18078317819147	-40243.013909893496	1.699670111134667	1.0	0.3	-28.380354893622172
162	-35620.50402334476	-35575.55688507398	-44.9471382707761	-35575.55688507398	0.6818767559918444	1.0	0.3	-44.1467099862068
163	-32474.951449203323	-32447.86275515455	-27.088694048770837	-32447.86275515455	0.865241732181566	1.0	0.3	-26.28826576420154
164	-35344.163979853016	-35296.26406960732	-47.899910245695516	-35296.26406960732	1.2460672834157653	1.0	0.3	-47.099481961126216
165	-34005.051863561035	-33979.397157711996	-25.654705849040838	-33979.397157711996	0.8696629905528348	1.0	0.3	-24.85427756447154
166	-35189.88456557729	-35129.67422360621	-60.21034197107486	-35129.67422360621	3.9831607024260585	1.0	0.3	-59.40991368650556
167	-38472.50849306728	-38442.39069041099	-30.11780265629131	-38442.39069041099	1.0446854051146637	1.0	0.3	-29.317374371722014
168	-34107.94867330879	-34057.847892252765	-50.10078105602481	-34057.847892252765	1.4729806767003424	1.0	0.3	-49.30035277145551
169	-39433.2031152498	-39415.12918566236	-18.073929587441473	-39415.12918566236	0.5376285001172041	1.0	0.3	-17.273501302872177
170	-32915.66469996973	-32839.43373495365	-76.23096501608497	-32839.43373495365	0.7608123745790718	1.0	0.3	-75.43053673151567
171	-38038.04758751512	-37974.19917534367	-63.848412171447016	-37974.19917534367	2.881550065343731	1.0	0.3	-63.04798388687771
172	-34271.35612006735	-34234.213714988604	-37.14240507874394	-34234.213714988604	0.5130916885618325	1.0	0.3	-36.34197679417464
173	-34888.6855576975	-34830.45922391203	-58.22633378546907	-34830.45922391203	2.5320019843739097	1.0	0.3	-57.42590550089977
174	-39220.67715243951	-39178.896590781864	-41.78056165764165	-39178.896590781864	2.3216747832657676	1.0	0.3	-40.98013337307235
175	-35604.5991636123	-35580.965703231	-23.633460381303532	-35580.965703231	1.2414650751903398	1.0	0.3	-22.833032096734236
176	-35398.17317467659	-35360.24305623493	-37.93011844165725	-35360.24305623493	0.8071534263196908	1.0	0.3	-37.12969015708795
177	-38843.33801027009	-38812.53962670898	-30.798383561108917	-38812.53962670898	1.0453465640756006	1.0	0.3	-29.99795527653962
178	-39538.15794097798	-39489.52084794077	-48.63709303721171	-39489.52084794077	3.8581716691288044	1.0	0.3	-47.83666475264241
179	-37972.18021975126	-37942.711810835426	-29.46840891583292	-37942.711810835426	0.8087674584685525	1.0	0.3	-28.667980631263625
180	-33324.16705058361	-33267.40437905892	-56.76267152468814	-33267.40437905892	3.2291208202093467	1.0	0.3	-55.96224324011884
181	-39062.73841950322	-39037.53997606217	-25.198443441045466	-39037.53997606217	0.5454665435075832	1.0	0.3	-24.39801515647617
182	-32630.916732544414	-32535.912714242408	-95.00401830200794	-32535.912714242408	1.5122777731174404	1.0	0.3	-94.20359001743864
183	-33009.90976582583	-32950.61669689564	-59.29306893019513	-32950.61669689564	1.3100448365098742	1.0	0.3	-58.49264064562583
184	-34985.07360320324	-34951.06930236828	-34.004300834951884	-34951.06930236828	1.436602403959578	1.0	0.3	-33.203872550382584
185	-39821.00831757055	-39780.09502641978	-40.91329115077213	-39780.09502641978	1.768278742409245	1.0	0.3	-40.11286286620283
186	-40505.62547014636	-40469.117926092214	-36.507544054149676	-40469.117926092214	1.962602444085996	1.0	0.3	-35.707115769580376
187	-32949.574877417464	-32903.06847310006	-46.506404317407096	-32903.06847310006	1.9694856024463958	1.0	0.3	-45.705976032837796
188	-33251.49615093866	-33211.641899903225	-39.85425103543545	-33211.641899903225	0.99270965989306	1.0	0.3	-39.05382275086615
189	-38135.90631516552	-38119.41029656758	-16.496018597940733	-38119.41029656758	0.8043693409884104	1.0	0.3	-15.695590313371437
190	-40040.83903810302	-39991.61138938929	-49.2276487137266	-39991.61138938929	2.4209250724402143	1.0	0.3	-48.4272204291573
191	-37197.40031630908	-37161.67899388085	-35.721322428231915	-37161.67899388085	2.170786263986301	1.0	0.3	-34.920894143662615
192	-36726.02665514138	-36681.469994472114	-44.55666066926983	-36681.469994472114	3.223588813360643	1.0	0.3	-43.75623238470053
193	-39054.81977017333	-39019.94585286418	-34.87391730915267	-39019.94585286418	1.8223269240562545	1.0	0.3	-34.07348902458337
194	-35559.0000749654	-35490.878385459386	-68.12168950601004	-35490.878385459386	5.581658611443945	1.0	0.3	-67.32126122144075
195	-37566.18030752757	-37520.060411707105	-46.119895820464414	-37520.060411707105	1.259424453727778	1.0	0.3	-45.319467535895114
196	-35613.24039105394	-35568.47700805587	-44.76338299807648	-35568.47700805587	3.3251007822883123	1.0	0.3	-43.96295471350718
197	-33336.99685784613	-33289.69911606863	-47.29774177749728	-33289.69911606863	4.019938133529613	1.0	0.3	-46.49731349292798
198	-36765.07715866804	-36732.038198901864	-33.038959766175	-36732.038198901864	1.6107536261459419	1.0	0.3	-32.2385314816057
199	-35414.55704964392	-35385.46302580774	-29.094023836180572	-35385.46302580774	2.7650570983424023	1.0	0.3	-28.293595551611276
200	-34996.949768170205	-34934.0969353319	-62.85283283830376	-34934.0969353319	2.7669641892870307	1.0	0.3	-62.05240455373446
201	-36096.25256643242	-36054.31159042938	-41.94097600303595	-36054.31159042938	1.4273516257003684	1.0	0.3	-41.14054771846665
202	-36230.22721720003	-36199.82005333068	-30.407163869351635	-36199.82005333068	0.7885750064354549	1.0	0.3	-29.60673558478234
203	-39548.68091151263	-39533.535909644655	-15.145001867972336	-39533.535909644655	1.5228140140697561	1.0	0.3	-14.344573583403038
204	-37390.14245542201	-37347.33106844498	-42.81138697702508	-37347.33106844498	1.4834300676011405	1.0	0.3	-42.01095869245578
205	-37559.87161728382	-37507.89047855909	-51.98113872472382	-37507.89047855909	1.7861095524208181	1.0	0.3	-51.18071044015452
206	-38276.43076808412	-38219.290897498904	-57.139870585215924	-38219.290897498904	1.316102291840326	1.0	0.3	-56.339442300646624
207	-36549.696056119246	-36507.04102821166	-42.655027907585676	-36507.04102821166	1.9319154930463784	1.0	0.3	-41.85459962301638
208	-38561.76721900868	-38511.49874399437	-50.268475014308194	-38511.49874399437	1.196952608670564	1.0	0.3	-49.468046729738894
209	-36138.64674375462	-36111.53715333389	-27.1095904207314	-36111.53715333389	2.8163497672025657	1.0	0.3	-26.309162136162104
210	-36701.57706110258	-36640.95360334341	-60.623457759166186	-36640.95360334341	4.083955030865851	1.0	0.3	-59.823029474596886
211	-37701.40634833965	-37660.63386317718	-40.772485162472975	-37660.63386317718	1.6287747025964427	1.0	0.3	-39.972056877903675
212	-39768.92402967581	-39753.41383860636	-15.510191069453194	-39753.41383860636	1.7885459131572112	1.0	0.3	-14.709762784883896
213	-35167.0778197494	-35120.88531032508	-46.19250942432071	-35120.88531032508	2.9620901696775754	1.0	0.3	-45.39208113975141
214	-40661.79316125534	-40622.658708634044	-39.134452621289114	-40622.658708634044	2.281203306388694	1.0	0.3	-38.334024336719814
215	-33958.542728471126	-33919.02635871532	-39.51636975580712	-33919.02635871532	1.5959620703896622	1.0	0.3	-38.71594147123782
216	-38372.1208326508	-38335.252680691294	-36.86815195950617	-38335.252680691294	2.68299783066914	1.0	0.3	-36.06772367493687
217	-37089.669579379726	-37059.76088902222	-29.90869035750595	-37059.76088902222	2.970311154324358	1.0	0.3	-29.108262072936654
218	-33194.21771033993	-33136.27884229743	-57.938868042498044	-33136.27884229743	1.0068422031866913	1.0	0.3	-57.138439757928744
219	-37253.277465033694	-37213.742193001955	-39.53527203173569	-37213.742193001955	2.5142500183617966	1.0	0.3	-38.73484374716639
220	-32946.45679696726	-32905.743777433505	-40.71301953375331	-32905.743777433505	1.466118144565623	1.0	0.3	-39.91259124918401
221	-32030.88314087517	-31956.901511722477	-73.98162915269282	-31956.901511722477	1.1684983101589934	1.0	0.3	-73.18120086812353
222	-35808.837744106895	-35753.78901746626	-55.04872664063547	-35753.78901746626	3.105176542073307	1.0	0.3	-54.24829835606617
223	-33888.05852146542	-33813.905156476285	-74.15336498913692	-33813.905156476285	3.2335943094526733	1.0	0.3	-73.35293670456763
224	-35162.182225010125	-35104.20531599573	-57.9769090143981	-35104.20531599573	7.802565075332986	1.0	0.3	-57.1764807298288
225	-38379.704278704936	-38340.26151750598	-39.44276119896192	-38340.26151750598	1.782787653061444	1.0	0.3	-38.64233291439262
226	-37374.29808312359	-37344.218648565606	-30.079434557985348	-37344.218648565606	1.3469483585114053	1.0	0.3	-29.27900627341605
227	-35323.22831396543	-35290.95542316687	-32.27289079855663	-35290.95542316687	1.892993019282295	1.0	0.3	-31.47246251398733
228	-46117.47752144158	-46113.23758193565	-4.239939505924744	-46113.23758193565	0.5828650950490326	1.0	0.3	-3.4395112213554455
229	-36615.711029612205	-36588.74458603574	-26.96644357646139	-36588.74458603574	1.1750119844291032	1.0	0.3	-26.166015291892094
230	-36494.754141653546	-36462.41044644235	-32.34369521119154	-36462.41044644235	1.143476411592177	1.0	0.3	-31.543266926622238
231	-39486.72788860575	-39456.80288748683	-29.92500111891745	-39456.80288748683	2.2447785563579536	1.0	0.3	-29.124572834348154
232	-36783.36947766984	-36754.96642973747	-28.403047932371596	-36754.96642973747	0.9447648377790311	1.0	0.3	-27.6026196478023
233	-37528.46391383237	-37487.537047655846	-40.92686617652094	-37487.537047655846	0.901059876982548	1.0	0.3	-40.12643789195164
234	-37704.866356777355	-37672.86331349687	-32.003043280484974	-37672.86331349687	3.824890073329645	1.0	0.3	-31.202614995915674
235	-35411.74538349043	-35370.9899750239	-40.755408466534156	-35370.9899750239	0.7690622403188273	1.0	0.3	-39.95498018196486
236	-38584.618697837686	-38569.1548539204	-15.463843917287045	-38569.1548539204	0.9331428232386632	1.0	0.3	-14.663415632717747
237	-36157.12559257969	-36073.20894375069	-83.91664882899698	-36073.20894375069	5.165622743231021	1.0	0.3	-83.11622054442769
238	-39318.82647578478	-39293.553074027164	-25.273401757613595	-39293.553074027164	0.7071295049194737	1.0	0.3	-24.4729734730443
239	-30725.367611673504	-30671.444819080676	-53.92279259282748	-30671.444819080676	1.2957171954120965	1.0	0.3	-53.12236430825818
240	-41167.18702638147	-41140.08697807451	-27.100048306961074	-41140.08697807451	1.6795151826342547	1.0	0.3	-26.299620022391778
241	-35499.17264120624	-35470.98040841869	-28.192232787553095	-35470.98040841869	1.8975993858459277	1.0	0.3	-27.3918045029838
242	-38775.8719102344	-38708.079538742495	-67.79237149190483	-38708.079538742495	2.014874254562237	1.0	0.3	-66.99194320733554
243	-38859.5764852573	-38821.5652591981	-38.011226059202166	-38821.5652591981	1.2501230386772866	1.0	0.3	-37.210797774632866
244	-35266.20314002595	-35212.48648622074	-53.71665380521049	-35212.48648622074	2.8095641007124175	1.0	0.3	-52.91622552064119
245	-37166.19084588381	-37135.37793849354	-30.812907390267714	-37135.37793849354	1.0891569764212798	1.0	0.3	-30.012479105698418
246	-39729.71014384995	-39693.6381235744	-36.07202027555727	-39693.6381235744	1.4040342568326367	1.0	0.3	-35.27159199098797
247	-37467.47529346054	-37448.0573581549	-19.417935305639517	-37448.0573581549	0.7005513688558276	1.0	0.3	-18.61750702107022
248	-38058.14248435213	-38034.5220169454	-23.620467406730487	-38034.5220169454	2.249833494905035	1.0	0.3	-22.82003912216119
249	-36784.3941507244	-36749.95999459474	-34.434156129657595	-36749.95999459474	3.161769429574151	1.0	0.3	-33.633727845088295
250	-34388.103045201016	-34345.64155876511	-42.46148643590608	-34345.64155876511	1.4032572498513398	1.0	0.3	-41.66105815133678
251	-37354.52384553313	-37326.229191310464	-28.294654222667155	-37326.229191310464	1.5833736787149015	1.0	0.3	-27.49422593809786
252	-40591.72925469414	-40552.53979277802	-39.18946191611766	-40552.53979277802	1.0977838495294103	1.0	0.3	-38.38903363154836
253	-35303.60069578326	-35272.869902077175	-30.730793706084498	-35272.869902077175	0.9595545684167028	1.0	0.3	-29.9303654215152
254	-36769.88386717714	-36702.53313861087	-67.35072856626721	-36702.53313861087	1.9180275916239018	1.0	0.3	-66.55030028169791
255	-35609.58494598175	-35544.955084520436	-64.62986146130929	-35544.955084520436	1.0371722224380115	1.0	0.3	-63.82943317673999
256	-38201.86591946676	-38176.066448318714	-25.799471148052877	-38176.066448318714	0.8251438108988958	1.0	0.3	-24.99904286348358
257	-37668.19805327404	-37649.41035206268	-18.78770121135895	-37649.41035206268	2.5585499134337657	1.0	0.3	-17.987272926789654
258	-41641.06342118202	-41611.175254997586	-29.888166184433313	-41611.175254997586	1.9830021570073582	1.0	0.3	-29.087737899864017
259	-37266.714582439716	-37226.26865406756	-40.44592837215779	-37226.26865406756	2.1458063405762515	1.0	0.3	-39.64550008758849
260	-34069.874531151516	-34032.95910525884	-36.915425892681576	-34032.95910525884	1.594374985103531	1.0	0.3	-36.114997608112276
261	-34198.13894893332	-34163.96809891931	-34.17085001401817	-34163.96809891931	1.5637395758813009	1.0	0.3	-33.37042172944887
262	-33780.39378275773	-33734.29315292289	-46.100629834842074	-33734.29315292289	2.0311638108301833	1.0	0.3	-45.300201550272774
263	-36068.61626070559	-36039.04207157335	-29.574189132243102	-36039.04207157335	0.5670097910109471	1.0	0.3	-28.773760847673806
264	-37616.963427265175	-37585.745242292425	-31.218184972749558	-37585.745242292425	0.8207095985162908	1.0	0.3	-30.417756688180262
265	-36396.37266851679	-36343.740018165256	-52.63265035153463	-36343.740018165256	1.4563110013708798	1.0	0.3	-51.83222206696533
266	-40316.496350469024	-40260.40516836844	-56.09118210058427	-40260.40516836844	3.7765559629640375	1.0	0.3	-55.29075381601497
267	-38898.34771151376	-38859.20774737059	-39.139964143170396	-38859.20774737059	1.9836848145721235	1.0	0.3	-38.339535858601096
268	-36981.79878265334	-36950.60630376631	-31.192478887029253	-36950.60630376631	1.865966038517067	1.0	0.3	-30.392050602459957
269	-34827.93047726172	-34776.05203564873	-51.87844161298726	-34776.05203564873	1.0351797068583344	1.0	0.3	-51.07801332841796
270	-37349.07669983318	-37328.916932428896	-20.159767404285656	-37328.916932428896	1.19594961265791	1.0	0.3	-19.35933911971636
271	-33311.00791398357	-33246.11716995717	-64.89074402640122	-33246.11716995717	2.656715756889677	1.0	0.3	-64.09031574183193
272	-37888.62235360938	-37865.53662820564	-23.085725403742803	-37865.53662820564	0.7135527833880589	1.0	0.3	-22.285297119173507
273	-39186.06808856716	-39129.78172971411	-56.28635885305401	-39129.78172971411	5.042481450880788	1.0	0.3	-55.48593056848471
274	-33096.85532225404	-33045.97714448901	-50.87817776503719	-33045.97714448901	0.7814645159285167	1.0	0.3	-50.07774948046789
275	-32100.504339863084	-32069.201667488727	-31.302672374356437	-32069.201667488727	1.3727247879775368	1.0	0.3	-30.50224408978714
276	-38074.76932108533	-38043.25213428524	-31.517186800087444	-38043.25213428524	2.0899627796842157	1.0	0.3	-30.716758515518148
277	-35465.183938047056	-35430.53884628521	-34.64509176184194	-35430.53884628521	1.430102346443415	1.0	0.3	-33.84466347727264
278	-41955.01258476253	-41896.00767376097	-59.00491100155865	-41896.00767376097	2.312505810533298	1.0	0.3	-58.204482716989354
279	-36249.58632191674	-36157.46917110245	-92.11715081428655	-36157.46917110245	1.8064615966307336	1.0	0.3	-91.31672252971725
280	-36442.804717429535	-36409.9474530853	-32.85726434424115	-36409.9474530853	3.018206148400809	1.0	0.3	-32.05683605967185
281	-33603.59827297985	-33560.09120968532	-43.50706329452505	-33560.09120968532	2.48642591940029	1.0	0.3	-42.70663500995575
282	-39632.57583864341	-39598.61654839981	-33.95929024359472	-39598.61654839981	0.7124789304967272	1.0	0.3	-33.15886195902542
283	-39284.0033580744	-39230.55397009365	-53.4493879807452	-39230.55397009365	5.158128910736619	1.0	0.3	-52.6489596961759
284	-36842.74957909848	-36788.76881662184	-53.980762476640486	-36788.76881662184	1.4092953629930802	1.0	0.3	-53.180334192071186
285	-35228.126229341666	-35185.5422449394	-42.58398440226492	-35185.5422449394	3.3666894472580937	1.0	0.3	-41.78355611769562
286	-37379.92174581849	-37345.47823568654	-34.443510131945004	-37345.47823568654	2.1109993187131675	1.0	0.3	-33.643081847375704
287	-37068.42771963327	-37021.93372435285	-46.49399528041663	-37021.93372435285	3.60194457396977	1.0	0.3	-45.69356699584733
288	-36225.14641630809	-36185.702951409265	-39.44346489882288	-36185.702951409265	2.950689416584615	1.0	0.3	-38.64303661425358
289	-38067.73647166142	-38018.39307154492	-49.34340011649881	-38018.39307154492	3.6165116981661245	1.0	0.3	-48.54297183192951
290	-37206.59864181878	-37174.21415296275	-32.38448885603685	-37174.21415296275	2.14548462816878	1.0	0.3	-31.584060571467553
291	-35129.07907232468	-35055.25318450352	-73.82588782116379	-35055.25318450352	4.276315288005861	1.0	0.3	-73.0254595365945
292	-43733.96655567111	-43718.53802658237	-15.428529088745522	-43718.53802658237	2.831060843918104	1.0	0.3	-14.628100804176224
293	-38883.34083682021	-38863.831687246646	-19.509149573561025	-38863.831687246646	2.2017805412610802	1.0	0.3	-18.70872128899173
294	-34000.51950723933	-33949.702897517636	-50.816609721698995	-33949.702897517636	0.9097650234367699	1.0	0.3	-50.016181437129696
295	-35568.138930864225	-35513.87090941394	-54.268021450282305	-35513.87090941394	1.2956479726857653	1.0	0.3	-53.467593165713005
296	-34389.56659022638	-34359.35025129858	-30.216338927802397	-34359.35025129858	0.9545269625872134	1.0	0.3	-29.4159106432331
297	-41347.73958632923	-41286.79367904613	-60.94590728309977	-41286.79367904613	3.397694224719715	1.0	0.3	-60.14547899853047
298	-32605.932892994504	-32549.214762689342	-56.718130305163086	-32549.214762689342	4.374972122903346	1.0	0.3	-55.91770202059379
299	-37367.49342643211	-37320.39482932028	-47.09859711183541	-37320.39482932028	4.348154918322794	1.0	0.3	-46.29816882726611
300	-32679.03980268068	-32624.3555675459	-54.68423513477963	-32624.3555675459	0.9179177839278698	1.0	0.3	-53.88380685021033
301	-38959.20507438601	-38933.66895894024	-25.536115445771156	-38933.66895894024	0.8370896368645064	1.0	0.3	-24.73568716120186
302	-35305.68788372392	-35249.86352224649	-55.824361477434586	-35249.86352224649	3.308373308192418	1.0	0.3	-55.023933192865286
303	-36026.7219479069	-35982.88885469578	-43.83309321112087	-35982.88885469578	2.908665843841083	1.0	0.3	-43.03266492655157
304	-37655.140614914555	-37629.712200377275	-25.428414537279092	-37629.712200377275	1.6572699203927264	1.0	0.3	-24.627986252709796
305	-34483.038181688156	-34415.201543289855	-67.83663839829845	-34415.201543289855	3.5857014126281612	1.0	0.3	-67.03621011372915
306	-36867.65178101775	-36814.653032727714	-52.99874829003298	-36814.653032727714	1.3691467695377781	1.0	0.3	-52.19832000546368
307	-38680.18103712618	-38642.294201703735	-37.88683542244356	-38642.294201703735	0.9348143887778676	1.0	0.3	-37.08640713787426
308	-32860.48355932183	-32802.60283342675	-57.88072589508023	-32802.60283342675	1.5043198019515547	1.0	0.3	-57.08029761051093
309	-35470.883621046814	-35432.3099201371	-38.57370090971065	-35432.3099201371	1.2636266568088668	1.0	0.3	-37.77327262514135
310	-37410.097908702526	-37378.52930779425	-31.56860090828095	-37378.52930779425	2.7182485099595044	1.0	0.3	-30.768172623711653
311	-38032.22911099367	-37999.20623599419	-33.022874999480884	-37999.20623599419	0.6813324515718439	1.0	0.3	-32.222446714911584
312	-35669.11602125296	-35633.28053660174	-35.83548465121642	-35633.28053660174	0.7005947237840989	1.0	0.3	-35.03505636664712
313	-39847.37350128382	-39810.216777829	-37.15672345482122	-39810.216777829	2.1341963388957006	1.0	0.3	-36.35629517025192
314	-36718.011504105525	-36674.01943001848	-43.9920740870451	-36674.01943001848	1.2676781576850835	1.0	0.3	-43.1916458024758
315	-38929.40936933416	-38896.66647266291	-32.74289667124331	-38896.66647266291	1.4593200238112496	1.0	0.3	-31.94246838667401
316	-34093.52429355466	-34045.71237072112	-47.81192283354214	-34045.71237072112	3.0961494873410036	1.0	0.3	-47.01149454897284
317	-36013.773451675086	-35972.50412899461	-41.26932268047476	-35972.50412899461	2.4081352342253854	1.0	0.3	-40.46889439590546
318	-40843.88368002655	-40808.6596625386	-35.22401748795113	-40808.6596625386	1.0657564847051426	1.0	0.3	-34.42358920338183
319	-39167.80072558803	-39129.94516077473	-37.85556481330016	-39129.94516077473	1.2286982227620322	1.0	0.3	-37.05513652873086
320	-35578.73461298205	-35522.12861201774	-56.606000964308194	-35522.12861201774	1.254924040855355	1.0	0.3	-55.805572679738894
321	-36833.21176964338	-36797.85455928396	-35.357210359419696	-36797.85455928396	1.9886918000497875	1.0	0.3	-34.556782074850396
322	-37274.5081652123	-37234.67463647292	-39.8335287393791	-37234.67463647292	1.5634804484514904	1.0	0.3	-39.0331004548098
323	-36168.64427678996	-36104.4298822341	-64.21439455585401	-36104.4298822341	2.7317388807984653	1.0	0.3	-63.413966271284714
324	-33626.76092339559	-33593.952579217774	-32.808344177811726	-33593.952579217774	1.004981794467795	1.0	0.3	-32.007915893242426
